timestamps,code,MA4,MA8,MA12,MA16,MA20,MA47,stage
2020-04-28,002913.SZ,57.485,57.1,55.145,54.329375,53.205,55.98148936170213,0
2020-04-29,002913.SZ,57.3825,57.761250000000004,55.70083333333334,54.794375,53.71999999999999,55.83893617021277,0
2020-04-30,002913.SZ,58.05,58.073750000000004,56.38,55.373125,54.34799999999999,55.68191489361703,0
2020-05-06,002913.SZ,58.8125,58.396249999999995,57.145,55.76625,54.839999999999996,55.549787234042554,0
2020-05-07,002913.SZ,59.56,58.5225,57.919999999999995,56.248749999999994,55.3755,55.47872340425532,0
2020-05-08,002913.SZ,60.1,58.74125,58.54083333333333,56.800625,55.85549999999999,55.40063829787235,2
2020-05-11,002913.SZ,60.45,59.25,58.865833333333335,57.3975,56.3885,55.43787234042553,2
2020-05-12,002913.SZ,60.4625,59.6375,59.085,57.974375,56.70550000000001,55.40446808510638,4
2020-05-13,002913.SZ,60.62,60.09,59.221666666666664,58.595,57.123000000000005,55.37851063829787,4
2020-05-14,002913.SZ,60.84,60.47,59.44083333333333,59.115625,57.60849999999999,55.37063829787234,4
2020-05-15,002913.SZ,60.9525,60.701249999999995,59.8175,59.3875,58.10850000000001,55.38510638297872,4
2020-05-18,002913.SZ,59.8925,60.177499999999995,59.722500000000004,59.286875,58.358000000000004,55.289148936170214,4
2020-05-19,002913.SZ,58.7125,59.66625,59.630833333333335,59.094375,58.618500000000004,55.27127659574468,4
2020-05-20,002913.SZ,57.0725,58.95625,59.3375,58.848749999999995,58.70700000000001,55.17382978723404,4
2020-05-21,002913.SZ,54.995,57.97375,58.79916666666667,58.611875000000005,58.509,55.07787234042553,0
2020-05-22,002913.SZ,54.222500000000004,57.057500000000005,58.1925,58.347500000000004,58.274,54.97404255319148,0
2020-05-25,002913.SZ,53.1175,55.915000000000006,57.48333333333334,58.0025,57.899,54.844680851063835,0
2020-05-26,002913.SZ,52.9325,55.0025,56.94833333333333,57.73625,57.66550000000001,54.83212765957446,0
2020-05-27,002913.SZ,52.8925,53.94375,56.28,57.3225,57.467999999999996,54.83489361702127,0
2020-05-28,002913.SZ,52.9675,53.595,55.69416666666667,56.886250000000004,57.2715,54.81361702127659,0
2020-05-29,002913.SZ,53.3425,53.230000000000004,55.057500000000005,56.448125000000005,57.0705,54.727872340425535,0
