code,timestamps,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47
688766,2021-11-23,439.99,436.0,447.0,432.0,440.03,3318.81,145660000.0,,,436.0,,,,0.0,0.0,0.0,普冉股份,计算机、通信和其他电子设备制造业,科创板,436.0,436.0,436.0,436.0,436.0
688766,2021-11-24,435.99,435.44,458.6,433.0,436.0,6489.21,288403000.0,,,435.72,,,,-0.05,-0.01,-0.04,普冉股份,计算机、通信和其他电子设备制造业,科创板,435.72,435.72,435.72,435.72,435.72
688766,2021-11-25,431.94,435.0,447.33,430.0,435.44,3609.24,157888000.0,,,435.48,,,,-0.12,-0.03,-0.09,普冉股份,计算机、通信和其他电子设备制造业,科创板,435.48,435.48,435.48,435.48,435.48
688766,2021-11-26,433.97,433.0,438.58,425.27,435.0,3132.94,135134000.0,,,434.86,,,,-0.32,-0.09,-0.23,普冉股份,计算机、通信和其他电子设备制造业,科创板,434.86,434.86,434.86,434.86,434.86
688766,2021-11-29,427.07,441.45,442.99,425.58,433.0,3223.75,140953000.0,436.18,,436.178,,,,0.19,-0.03,0.22,普冉股份,计算机、通信和其他电子设备制造业,科创板,436.22249999999997,436.178,436.178,436.178,436.178
688766,2021-11-30,443.18,436.38,448.8,432.63,441.45,3327.46,146500000.0,436.25,,436.21166666666664,,,,0.18,0.01,0.17,普冉股份,计算机、通信和其他电子设备制造业,科创板,436.4575,436.21166666666664,436.21166666666664,436.21166666666664,436.21166666666664
688766,2021-12-01,436.29,438.03,458.28,433.3,436.38,4373.76,194873000.0,436.77,,436.4714285714286,,,,0.31,0.07,0.24,普冉股份,计算机、通信和其他电子设备制造业,科创板,437.2149999999999,436.4714285714286,436.4714285714286,436.4714285714286,436.4714285714286
688766,2021-12-02,439.5,424.0,439.51,423.0,438.03,3975.31,169938000.0,434.57,,434.9125,,,,-0.73,-0.09,-0.64,普冉股份,计算机、通信和其他电子设备制造业,科创板,434.9649999999999,434.9125,434.9125,434.9125,434.9125
688766,2021-12-03,426.7,425.0,438.8,423.58,424.0,2982.26,128425000.0,432.97,,433.81111111111113,,,,-1.44,-0.36,-1.08,普冉股份,计算机、通信和其他电子设备制造业,科创板,430.8524999999999,433.5375,433.81111111111113,433.81111111111113,433.81111111111113
688766,2021-12-06,425.0,409.14,425.0,403.9,425.0,4055.14,166544000.0,426.51,431.34,431.34400000000005,,,,-3.24,-0.94,-2.3,普冉股份,计算机、通信和其他电子设备制造业,科创板,424.0424999999999,430.25,431.34400000000005,431.34400000000005,431.34400000000005
688766,2021-12-07,412.0,391.9,412.93,389.0,409.14,3986.12,157969000.0,417.61,426.93,427.7581818181818,,,,-6.0,-1.95,-4.05,普冉股份,计算机、通信和其他电子设备制造业,科创板,412.50999999999993,424.8625,427.7581818181818,427.7581818181818,427.7581818181818
688766,2021-12-08,396.88,396.7,401.8,391.2,391.9,2927.8,116263000.0,409.35,423.06,425.17,,,,-7.71,-3.1,-4.61,普冉股份,计算机、通信和其他电子设备制造业,科创板,405.68499999999995,420.325,425.17,425.17,425.17
688766,2021-12-09,396.81,400.0,403.33,395.42,396.7,2574.61,102700000.0,404.55,419.56,423.2338461538462,,,,-8.7,-4.22,-4.48,普冉股份,计算机、通信和其他电子设备制造业,科创板,399.43499999999995,415.14375,422.17,423.2338461538462,423.2338461538462
688766,2021-12-10,397.78,395.0,407.0,393.69,400.0,3000.36,119846000.0,398.55,415.76,421.21714285714285,,,23.19,-9.77,-5.33,-4.44,普冉股份,计算机、通信和其他电子设备制造业,科创板,395.9,409.97125,418.8,421.21714285714285,421.21714285714285
688766,2021-12-13,394.6,392.01,397.45,390.8,395.0,2541.98,100115000.0,395.12,410.82,419.27000000000004,,,21.95,-10.74,-6.41,-4.33,普冉股份,计算机、通信和其他电子设备制造业,科创板,395.9275,404.21875,415.21750000000003,419.27000000000004,419.27000000000004
688766,2021-12-14,392.09,392.99,395.44,390.69,392.01,1661.28,65213000.0,395.34,406.48,417.6275,,,23.39,-11.3,-7.39,-3.91,普冉股份,计算机、通信和其他电子设备制造业,科创板,395.0,400.3425,411.8833333333334,417.6275,417.6275
688766,2021-12-15,389.98,377.0,393.99,375.99,392.99,4690.48,178826000.0,391.4,400.37,415.23764705882354,,,17.65,-12.88,-8.49,-4.39,普冉股份,计算机、通信和其他电子设备制造业,科创板,389.25,394.3425,406.51250000000005,413.94,415.23764705882354
688766,2021-12-16,379.88,376.0,379.99,373.3,377.0,1996.5,75104800.0,386.6,395.57,413.0577777777778,,,17.36,-14.05,-9.6,-4.45,普冉股份,计算机、通信和其他电子设备制造业,科创板,384.5,390.2,401.48083333333335,410.225,413.0577777777778
688766,2021-12-17,376.75,366.21,377.66,363.0,376.0,3248.9,119386000.0,380.84,389.7,410.5921052631579,,,14.82,-15.59,-10.8,-4.79,普冉股份,计算机、通信和其他电子设备制造业,科创板,378.05,386.98875,395.4958333333334,405.925625,410.5921052631579
688766,2021-12-20,363.85,358.0,369.48,357.0,366.21,1949.88,70619600.0,374.04,384.58,407.9625,,,13.09,-17.27,-12.09,-5.18,普冉股份,计算机、通信和其他电子设备制造业,科创板,369.3025,382.15125,389.9958333333334,401.238125,407.9625
688766,2021-12-21,357.98,357.5,361.58,352.75,358.0,1575.36,56195900.0,366.94,381.14,404.0375,,,12.99,-18.43,-13.36,-5.07,普冉股份,计算机、通信和其他电子设备制造业,科创板,364.4275,376.83875,384.3708333333334,395.99125000000004,405.5595238095238
688766,2021-12-22,358.51,363.91,368.88,356.18,357.5,2856.52,103978000.0,364.32,377.86,400.461,,,21.25,-18.62,-14.41,-4.21,普冉股份,计算机、通信和其他电子设备制造业,科创板,361.40500000000003,372.9525,380.6016666666667,391.461875,403.66636363636366
